customer_id,customer_region,customer_age,vendor_count,product_count,chain_orders,first_order,last_order,last_promo,payment_method,CUI_American,CUI_Asian,CUI_Beverages,CUI_Cafe,CUI_Chicken Dishes,CUI_Chinese,CUI_Desserts,CUI_Healthy,CUI_Indian,CUI_Italian,CUI_Japanese,CUI_Noodle Dishes,CUI_OTHER,CUI_Street Food / Snacks,CUI_Thai,DOW_0,DOW_1,DOW_2,DOW_3,DOW_4,DOW_5,DOW_6,HR_1,HR_2,HR_3,HR_4,HR_5,HR_6,HR_7,HR_8,HR_9,HR_10,HR_11,HR_12,HR_13,HR_14,HR_15,HR_16,HR_17,HR_18,HR_19,HR_20,HR_21,HR_22,HR_23,total_cui_spending,total_orders,generation,weekend_orders,weekday_orders,orders_dawn,orders_morning,orders_afternoon,orders_evening,order_recency,avg_daily_orders,avg_order_value,promo_used,city,cui_asian_origin,cui_western,cui_other_origin,cui_main_dishes,cui_snacks_beverages,prop_cui_american,prop_cui_asian,prop_cui_beverages,prop_cui_cafe,prop_cui_chicken dishes,prop_cui_chinese,prop_cui_desserts,prop_cui_healthy,prop_cui_indian,prop_cui_italian,prop_cui_japanese,prop_cui_noodle dishes,prop_cui_other,prop_cui_street food / snacks,prop_cui_thai,prop_cui_asian_origin,prop_cui_western,prop_cui_other_origin,prop_cui_main_dishes,prop_cui_snacks_beverages,prop_chain_orders,prop_weekend_orders,prop_weekday_orders,prop_orders_dawn,prop_orders_morning,prop_orders_afternoon,prop_orders_evening,products_per_vendor
44c235157c,4660,24,7,51,4,4,89,NOPROMO,CARD,6.47,88.14,0.0,59.01,0.0,0.0,0.0,0.0,161.15,0.0,107.62,0.0,72.8,0.0,48.0,1,2,5,7,4,0,4,0,0,0,0,0,0,0,4,2,1,0,1,0,0,1,8,4,2,0,0,0,0,0,543.19,23,Gen_Z,5,18,0,7,14,2,0.9888888888888889,0.25555555555555554,23.616956521739134,0,4,404.90999999999997,6.47,72.8,484.18,59.01,0.011911117656805168,0.16226366464772915,0.0,0.10863602054529721,0.0,0.0,0.0,0.0,0.2966733555477825,0.0,0.19812588596991842,0.0,0.13402308584473202,0.0,0.0883668697877354,0.7454297759531654,0.011911117656805168,0.13402308584473202,0.8913639794547027,0.10863602054529721,0.17391304347826086,0.21739130434782608,0.782608695652174,0.0,0.30434782608695654,0.6086956521739131,0.08695652173913043,7.285714285714286
4bd35e92eb,2360,18,8,61,11,4,89,NOPROMO,CARD,2.65,0.0,0.0,0.0,12.3,362.87,0.0,0.0,0.0,0.0,0.0,6.17,16.66,0.0,0.0,4,3,3,5,4,5,6,0,0,0,0,0,0,2,1,5,7,7,2,1,1,1,1,0,1,0,0,0,0,0,400.65000000000003,30,Gen_Z,10,20,0,22,6,1,0.9888888888888889,0.3333333333333333,13.355,0,2,362.87,2.65,35.13,400.65000000000003,0.0,0.006614251840758766,0.0,0.0,0.0,0.030700112317484086,0.9057032322475976,0.0,0.0,0.0,0.0,0.0,0.01539997504055909,0.0415824285536004,0.0,0.0,0.9057032322475976,0.006614251840758766,0.08768251591164358,1.0,0.0,0.36666666666666664,0.3333333333333333,0.6666666666666666,0.0,0.7333333333333333,0.2,0.03333333333333333,7.625
14e2621243,8670,34,1,10,0,5,47,NOPROMO,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.74,0.0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.74,3,Millennials,0,3,0,3,0,0,0.5222222222222223,0.03333333333333333,51.913333333333334,0,8,0.0,0.0,0.0,0.0,155.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0
26956ba478,4660,31,4,46,2,5,47,NOPROMO,CASH,30.99,0.0,0.0,0.0,0.0,53.72,0.0,0.0,0.0,224.06,0.0,0.0,0.0,0.0,0.0,3,5,5,3,3,2,4,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,3,6,7,0,1,3,0,0,308.77,25,Millennials,7,18,0,1,13,11,0.5222222222222223,0.2777777777777778,12.3508,0,4,53.72,255.05,0.0,308.77,0.0,0.10036596819639214,0.0,0.0,0.0,0.0,0.17398063283350068,0.0,0.0,0.0,0.7256533989701073,0.0,0.0,0.0,0.0,0.0,0.17398063283350068,0.8260193671664994,0.0,1.0,0.0,0.08,0.28,0.72,0.0,0.04,0.52,0.44,11.5
a5cb7c5db9,2360,35,1,15,0,5,52,FREEBIE,DIGI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,83.22,5,Millennials,0,5,0,0,4,1,0.5777777777777777,0.05555555555555555,16.644,1,2,83.22,0.0,0.0,83.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.2,15.0
4744daedc0,8670,34,2,12,4,5,53,NOPROMO,CASH,0.0,0.0,0.0,0.0,0.0,11.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.23,0.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,174.91,4,Millennials,0,4,0,0,4,0,0.5888888888888889,0.044444444444444446,43.7275,0,8,11.68,0.0,0.0,11.68,163.23,0.0,0.0,0.0,0.0,0.0,0.06677719970270425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9332228002972958,0.0,0.06677719970270425,0.0,0.0,0.06677719970270425,0.9332228002972958,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0
4bd37d0c34,4660,25,3,23,4,5,67,DELIVERY,CARD,0.0,10.66,0.0,0.0,0.0,160.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.82,3,1,2,4,1,1,2,0,0,0,0,0,0,0,0,1,2,1,8,1,0,0,1,0,0,0,0,0,0,0,213.45,14,Gen_Z,5,9,0,4,10,0,0.7444444444444445,0.15555555555555556,15.24642857142857,1,4,213.45,0.0,0.0,213.45,0.0,0.0,0.04994143827594285,0.0,0.0,0.0,0.7541344577184352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19592410400562194,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.35714285714285715,0.6428571428571429,0.0,0.2857142857142857,0.7142857142857143,0.0,7.666666666666667
d9dff0167e,8670,38,16,37,9,5,78,DELIVERY,CARD,78.9,240.31,0.0,0.0,0.0,6.03,12.05,24.54,0.0,0.0,0.0,0.0,0.0,110.03,0.0,2,3,2,1,4,2,4,0,0,3,2,0,0,0,0,0,0,0,0,1,5,2,5,0,0,0,0,0,0,0,471.86,18,Millennials,6,12,5,0,13,0,0.8666666666666667,0.2,26.214444444444446,1,8,246.34,78.9,0.0,325.24,122.08,0.16721061331750944,0.5092824142754206,0.0,0.0,0.0,0.012779214173695588,0.025537235620734965,0.05200695121434323,0.0,0.0,0.0,0.0,0.0,0.2331835713982961,0.0,0.5220616284491163,0.16721061331750944,0.0,0.6892722417666257,0.25872080701903105,0.5,0.3333333333333333,0.6666666666666666,0.2777777777777778,0.0,0.7222222222222222,0.0,2.3125
8d65421423,4660,29,7,65,16,5,87,NOPROMO,CARD,0.0,0.0,0.0,21.09,0.0,0.0,0.0,22.55,0.0,0.0,706.14,0.0,14.14,0.0,0.0,3,2,4,2,8,8,4,0,0,0,0,0,0,0,1,1,0,1,2,2,3,18,3,0,0,0,0,0,0,0,763.92,31,Millennials,7,24,0,3,28,0,0.9666666666666667,0.34444444444444444,24.64258064516129,0,4,706.14,0.0,14.14,720.28,21.09,0.0,0.0,0.0,0.027607602890355014,0.0,0.0,0.0,0.02951879777987224,0.0,0.0,0.924363807728558,0.0,0.018509791601214787,0.0,0.0,0.924363807728558,0.0,0.018509791601214787,0.9428735993297728,0.027607602890355014,0.5161290322580645,0.22580645161290322,0.7741935483870968,0.0,0.0967741935483871,0.9032258064516129,0.0,9.285714285714286
08dd6e9bc4,4660,24,2,36,13,5,89,FREEBIE,CARD,0.0,0.0,0.0,0.0,94.06,0.0,0.0,0.0,0.0,95.04,0.0,0.0,0.0,0.0,0.0,1,2,4,0,12,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,9,10,1,0,0,0,0,0,189.10000000000002,25,Gen_Z,5,20,0,0,24,1,0.9888888888888889,0.2777777777777778,7.564000000000001,1,4,0.0,95.04,94.06,189.10000000000002,0.0,0.0,0.0,0.0,0.0,0.4974087784241142,0.0,0.0,0.0,0.0,0.5025912215758858,0.0,0.0,0.0,0.0,0.0,0.0,0.5025912215758858,0.4974087784241142,1.0,0.0,0.52,0.2,0.8,0.0,0.0,0.96,0.04,18.0
ccbadf8268,8670,26,5,25,8,5,89,DISCOUNT,CARD,11.68,47.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.04,0.0,0,1,1,1,3,1,1,0,0,1,0,0,0,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,377.70000000000005,8,Millennials,1,7,1,5,2,0,0.9888888888888889,0.08888888888888889,47.212500000000006,1,8,47.98,11.68,0.0,59.66,318.04,0.03092401376754037,0.12703203600741328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8420439502250463,0.0,0.12703203600741328,0.03092401376754037,0.0,0.15795604977495364,0.8420439502250463,1.0,0.125,0.875,0.125,0.625,0.25,0.0,5.0
32aa2ebe3d,8370,44,2,20,6,6,60,NOPROMO,CARD,0.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.84,0.0,1,0,0,2,0,3,1,0,0,0,0,0,2,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,283.59,7,Gen_X,2,5,0,4,3,0,0.6666666666666666,0.07777777777777778,40.512857142857136,0,8,19.75,0.0,0.0,19.75,263.84,0.0,0.06964279417468881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9303572058253112,0.0,0.06964279417468881,0.0,0.0,0.06964279417468881,0.9303572058253112,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.0,0.5714285714285714,0.42857142857142855,0.0,10.0
fd7efdcc4e,8670,20,2,17,1,6,74,NOPROMO,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.06,0.0,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,181.06,7,Gen_Z,0,7,0,0,7,0,0.8222222222222222,0.07777777777777778,25.865714285714287,0,8,0.0,0.0,0.0,0.0,181.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,0.0,8.5
c105adcd06,8670,26,3,17,7,6,77,NOPROMO,CARD,225.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,3,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.11,8,Millennials,2,6,8,0,0,0,0.8555555555555555,0.08888888888888889,28.13875,0,8,0.0,225.11,0.0,225.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.875,0.25,0.75,1.0,0.0,0.0,0.0,5.666666666666667
1aceb9952c,4660,34,12,40,5,6,88,NOPROMO,CARD,6.67,159.41,0.0,15.23,0.0,76.6,0.0,0.0,57.71,12.94,48.69,0.0,44.74,0.0,0.0,2,2,0,3,8,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,6,6,3,0,0,0,0,421.98999999999995,20,Millennials,5,15,0,2,9,9,0.9777777777777777,0.2222222222222222,21.0995,0,4,342.40999999999997,19.61,44.74,406.76,15.23,0.01580606175501789,0.37775776677172446,0.0,0.03609090262802436,0.0,0.18152088912059527,0.0,0.0,0.13675679518472003,0.03066423374961492,0.11538188108722956,0.0,0.10602146970307355,0.0,0.0,0.8114173321642694,0.046470295504632816,0.10602146970307355,0.9639090973719757,0.03609090262802436,0.25,0.25,0.75,0.0,0.1,0.45,0.45,3.3333333333333335
b9ad02f179,4660,32,4,62,48,6,89,DELIVERY,CARD,0.0,0.0,0.0,266.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.03,0.0,0.0,7,7,10,7,8,8,4,0,0,0,0,0,0,2,12,6,7,7,7,6,2,0,1,1,0,0,0,0,0,0,410.63,51,Millennials,11,40,0,34,17,0,0.9888888888888889,0.5666666666666667,8.05156862745098,1,4,0.0,0.0,144.03,144.03,266.6,0.0,0.0,0.0,0.6492462801061784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3507537198938217,0.0,0.0,0.0,0.0,0.3507537198938217,0.3507537198938217,0.6492462801061784,0.9411764705882353,0.21568627450980393,0.7843137254901961,0.0,0.6666666666666666,0.3333333333333333,0.0,15.5
bb8bc0c6a4,2360,24,1,18,0,7,75,DELIVERY,DIGI,0.0,0.0,0.0,0.0,0.0,74.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,2,2,0,0,74.73,10,Gen_Z,2,8,0,0,3,7,0.8333333333333334,0.1111111111111111,7.473000000000001,1,2,74.73,0.0,0.0,74.73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.8,0.0,0.0,0.3,0.7,18.0
88923fb5a9,4660,28,3,31,21,7,89,NOPROMO,CARD,187.02,8.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,5,3,4,3,3,0,0,0,0,0,0,0,0,2,5,5,0,0,1,1,3,4,0,0,2,0,0,0,195.06,23,Millennials,8,15,0,12,9,2,0.9888888888888889,0.25555555555555554,8.480869565217391,0,4,8.04,187.02,0.0,195.06,0.0,0.9587819132574593,0.04121808674254075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04121808674254075,0.9587819132574593,0.0,1.0,0.0,0.9130434782608695,0.34782608695652173,0.6521739130434783,0.0,0.5217391304347826,0.391304347826087,0.08695652173913043,10.333333333333334
dcb8ec929c,4660,26,10,68,43,7,89,NOPROMO,DIGI,10.56,0.0,0.0,87.46,0.0,0.0,0.0,0.0,0.0,22.13,0.0,0.0,366.08,0.0,120.61,7,3,6,9,14,6,8,0,0,0,0,0,0,0,0,11,13,5,1,1,1,6,7,7,1,0,0,0,0,0,606.8399999999999,53,Millennials,15,38,0,29,23,1,0.9888888888888889,0.5888888888888889,11.449811320754716,0,4,120.61,32.69,366.08,519.38,87.46,0.017401621514732058,0.0,0.0,0.14412365697712742,0.0,0.0,0.0,0.0,0.0,0.03646760266297542,0.0,0.0,0.6032562125107113,0.0,0.19875090633445391,0.19875090633445391,0.053869224177707474,0.6032562125107113,0.8558763430228727,0.14412365697712742,0.8113207547169812,0.2830188679245283,0.7169811320754716,0.0,0.5471698113207547,0.4339622641509434,0.018867924528301886,6.8
2cc9421a85,8670,47,1,14,0,8,57,FREEBIE,DIGI,0.0,0.0,173.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,173.32,7,Gen_X,2,5,0,7,0,0,0.6333333333333333,0.07777777777777778,24.759999999999998,1,8,0.0,0.0,0.0,0.0,173.32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.7142857142857143,0.0,1.0,0.0,0.0,14.0
af97f258e9,8670,27,8,44,1,8,85,DISCOUNT,DIGI,0.0,419.05,0.0,0.0,0.0,0.0,18.42,12.25,0.0,0.0,23.36,0.0,0.0,76.35,0.0,4,4,3,3,4,0,4,1,0,0,0,4,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549.4300000000001,22,Millennials,8,14,5,17,0,0,0.9444444444444444,0.24444444444444444,24.97409090909091,1,8,442.41,0.0,0.0,442.41,94.77,0.0,0.7626995249622335,0.0,0.0,0.0,0.0,0.033525653859454344,0.02229583386418652,0.0,0.0,0.04251679012795078,0.0,0.0,0.13896219718617472,0.0,0.8052163150901843,0.0,0.0,0.8052163150901843,0.17248785104562908,0.045454545454545456,0.36363636363636365,0.6363636363636364,0.22727272727272727,0.7727272727272727,0.0,0.0,5.5
a5acad4b7d,4660,30,1,14,0,8,88,FREEBIE,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.04,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,0,0,0,0,0,0,156.04,11,Millennials,1,10,0,0,11,0,0.9777777777777777,0.12222222222222222,14.185454545454546,1,4,156.04,0.0,0.0,156.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.09090909090909091,0.9090909090909091,0.0,0.0,1.0,0.0,14.0
e4ca9ab5de,2360,25,1,18,18,8,88,NOPROMO,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.16,0.0,0.0,0.0,0.0,6,2,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,4,10,2,1,0,0,0,1,0,0,0,0,0,29.16,18,Gen_Z,6,12,0,4,13,1,0.9777777777777777,0.2,1.62,0,2,29.16,0.0,0.0,29.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.2222222222222222,0.7222222222222222,0.05555555555555555,18.0
ec3b86b3d6,8670,25,14,47,4,8,89,FREEBIE,DIGI,0.0,79.5,47.12,0.0,0.0,18.2,18.13,0.0,0.0,0.0,0.0,0.0,0.0,454.45,0.0,3,2,3,3,4,2,2,0,1,0,0,1,2,0,1,0,1,0,0,1,4,1,1,0,1,0,0,0,1,2,617.4,19,Gen_Z,5,14,2,4,7,4,0.9888888888888889,0.2111111111111111,32.49473684210526,1,8,97.7,0.0,0.0,97.7,519.7,0.0,0.12876579203109817,0.0763200518302559,0.0,0.0,0.02947845804988662,0.029365079365079365,0.0,0.0,0.0,0.0,0.0,0.0,0.73607061872368,0.0,0.15824425008098478,0.0,0.0,0.15824425008098478,0.8417557499190154,0.21052631578947367,0.2631578947368421,0.7368421052631579,0.10526315789473684,0.21052631578947367,0.3684210526315789,0.21052631578947367,3.357142857142857
e8d2c65b76,4660,20,1,19,0,9,74,NOPROMO,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.49,0.0,0.0,0.0,0.0,0.0,1,4,4,2,2,0,0,0,0,0,0,0,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.49,13,Gen_Z,1,12,0,13,0,0,0.8222222222222222,0.14444444444444443,14.345384615384615,0,4,0.0,186.49,0.0,186.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.07692307692307693,0.9230769230769231,0.0,1.0,0.0,0.0,19.0
7941fb41a7,2360,30,2,24,7,9,88,FREEBIE,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.08,0.0,0.0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,138.08,7,Millennials,0,7,0,7,0,0,0.9777777777777777,0.07777777777777778,19.725714285714286,1,2,0.0,0.0,138.08,138.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0
55b8ab155b,8670,23,1,6,2,10,64,NOPROMO,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.65,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,91.65,2,Gen_Z,1,1,0,0,2,0,0.7111111111111111,0.022222222222222223,45.825,0,8,0.0,0.0,0.0,0.0,91.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,6.0
67b2fb868c,8670,25,14,34,4,12,88,NOPROMO,CASH,49.71,234.12,30.55,0.0,0.0,0.0,0.0,37.13,0.0,0.0,47.23,0.0,0.0,59.82,0.0,2,0,0,3,2,2,5,0,0,0,2,0,0,1,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,458.56,14,Gen_Z,7,7,2,11,1,0,0.9777777777777777,0.15555555555555556,32.754285714285714,0,8,281.35,49.71,0.0,331.06,90.37,0.10840457083042568,0.5105547801814375,0.06662159804605722,0.0,0.0,0.0,0.0,0.08097086531751571,0.0,0.0,0.10299633635729238,0.0,0.0,0.13045184926727146,0.0,0.61355111653873,0.10840457083042568,0.0,0.7219556873691556,0.19707344731332868,0.2857142857142857,0.5,0.5,0.14285714285714285,0.7857142857142857,0.07142857142857142,0.0,2.4285714285714284
34e55dea59,8670,25,20,38,8,13,89,NOPROMO,CARD,61.01,30.62,6.53,0.0,0.0,0.0,38.5,0.0,0.0,0.0,110.13,0.0,0.0,193.53,0.0,3,2,2,7,4,3,0,0,0,0,1,1,0,0,1,0,1,0,6,0,3,2,1,0,1,0,0,0,0,2,440.32,21,Gen_Z,3,18,2,2,12,3,0.9888888888888889,0.23333333333333334,20.967619047619046,0,8,140.75,61.01,0.0,201.76,238.56,0.13855832122093023,0.06954033430232559,0.014830123546511628,0.0,0.0,0.0,0.08743640988372094,0.0,0.0,0.0,0.25011355377906974,0.0,0.0,0.43952125726744184,0.0,0.31965388808139533,0.13855832122093023,0.0,0.4582122093023256,0.5417877906976745,0.38095238095238093,0.14285714285714285,0.8571428571428571,0.09523809523809523,0.09523809523809523,0.5714285714285714,0.14285714285714285,1.9
e4240aa3e0,8670,25,1,9,0,14,79,NOPROMO,CARD,0.0,120.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,120.82,4,Gen_Z,2,2,0,4,0,0,0.8777777777777778,0.044444444444444446,30.205,0,8,120.82,0.0,0.0,120.82,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,9.0
c69aa90049,8670,37,3,15,0,14,85,NOPROMO,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.49,0.0,0.0,0.0,0.0,0.0,195.51,0.0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,214.0,5,Millennials,3,2,0,2,3,0,0.9444444444444444,0.05555555555555555,42.8,0,8,0.0,0.0,0.0,0.0,195.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0864018691588785,0.0,0.0,0.0,0.0,0.0,0.9135981308411214,0.0,0.0,0.0,0.0,0.0,0.9135981308411214,0.0,0.6,0.4,0.0,0.4,0.6,0.0,5.0
d3a4f15281,8670,20,2,9,0,15,15,DISCOUNT,DIGI,19.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.88,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,141.12,2,Gen_Z,2,0,1,1,0,0,0.16666666666666666,0.022222222222222223,70.56,1,8,0.0,19.24,0.0,19.24,121.88,0.1363378684807256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8636621315192743,0.0,0.0,0.1363378684807256,0.0,0.1363378684807256,0.8636621315192743,0.0,1.0,0.0,0.5,0.5,0.0,0.0,4.5
a670544872,8670,18,17,40,4,15,89,FREEBIE,DIGI,0.0,360.48,0.0,0.0,0.0,24.85,12.02,0.0,0.0,0.0,6.63,0.0,0.0,55.47,0.0,4,2,6,2,4,2,3,0,3,0,1,0,1,1,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,459.45000000000005,23,Gen_Z,7,16,4,18,0,0,0.9888888888888889,0.25555555555555554,19.97608695652174,1,8,391.96000000000004,0.0,0.0,391.96000000000004,67.49,0.0,0.7845902709761671,0.0,0.0,0.0,0.0540864076613342,0.026161715094134286,0.0,0.0,0.0,0.014430297094351941,0.0,0.0,0.1207313091740124,0.0,0.8531069757318533,0.0,0.0,0.8531069757318533,0.14689302426814668,0.17391304347826086,0.30434782608695654,0.6956521739130435,0.17391304347826086,0.782608695652174,0.0,0.0,2.3529411764705883
28f2956ca1,8670,26,4,13,1,16,38,FREEBIE,CASH,0.0,180.13,13.79,0.0,0.0,0.0,0.0,12.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.10999999999999,4,Millennials,0,4,1,3,0,0,0.4222222222222222,0.044444444444444446,51.527499999999996,1,8,180.13,0.0,0.0,180.13,13.79,0.0,0.8739508029692883,0.0669060210567173,0.0,0.0,0.0,0.0,0.05914317597399447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8739508029692883,0.0,0.0,0.8739508029692883,0.0669060210567173,0.25,0.0,1.0,0.25,0.75,0.0,0.0,3.25
a3f32fbd80,8670,26,2,11,0,17,39,NOPROMO,CARD,0.0,0.0,0.0,0.0,0.0,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,136.33,0.0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,166.43,4,Millennials,1,3,0,0,4,0,0.43333333333333335,0.044444444444444446,41.6075,0,8,0.0,0.0,0.0,0.0,166.43,0.0,0.0,0.0,0.0,0.0,0.0,0.18085681667968515,0.0,0.0,0.0,0.0,0.0,0.0,0.8191431833203149,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.75,0.0,0.0,1.0,0.0,5.5
